pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ATP6V1G2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000213760
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NR1H3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000025434
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GAD1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000128683
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SLC35G6,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000259224
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,UBE4A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000110344
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HYPK,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000242028
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SYVN1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000162298
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MRPL49,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149792
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SLC39A13,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000165915
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ARCN1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000095139
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HEYL,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000163909
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RAB11B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000185236
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DDB2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000134574
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ABCB11,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000073734
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,LKAAEAR1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000171695
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SNX15,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000110025
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TAOK2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149930
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ANGPTL4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000167772
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TCEA2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000171703
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MYRF,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000124920
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SIPA1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000213445
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TTPAL,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000124120
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SPC25,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000152253
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FEN1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168496
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PIGV,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000060642
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TOMM40,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000130204
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MARCHF2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000099785
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MCCD1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000204511
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CTXND2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000283324
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NUDT3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000272325
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FAIM2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000135472
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TMEM262,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000187066
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SNX10,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000086300
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HERPUD1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000051108
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FADS3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000221968
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,WRN,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000165392
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SCN11A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168356
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MC4R,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000166603
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RSPO3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000146374
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RIOK3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000101782
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FADS2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000134824
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FADS1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149485
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ANKRD29,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000154065
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MAP3K1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000095015
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,AOC1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000002726
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ATG9B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000181652
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SEMA4D,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000187764
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SKIDA1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000180592
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PPP4R3B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000275052
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RPGRIP1L,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000103494
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ATP1B2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000129244
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MYT1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000196132
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GCK,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000106633
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NRBP1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000115216
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SUPT7L,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000119760
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MADD,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000110514
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PHOSPHO1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000173868
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MTNR1B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000134640
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TMEM258,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000134825
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ABI3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000108798
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DNAJC30,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000176410
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MAPKAPK5,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000089022
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,EHBP1L1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000173442
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DPEP3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000141096
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FAU,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149806
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CD68,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000129226
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,KANK4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000132854
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,KANK3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000186994
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RAB1A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000138069
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RGS19,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000171700
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PRKN,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000185345
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RELA,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000173039
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GDA,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000119125
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RNASEH2C,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000172922
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DGKB,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000136267
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SLC1A4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000115902
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TNF,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000232810
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NPAS1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000130751
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,RELB,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000104856
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ARHGAP35,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000160007
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CMIP,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000153815
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GOLGA7B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000155265
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HSD17B1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000108786
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GRB14,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000115290
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,USP1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000162607
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,YKT6,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000106636
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,KNTC1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000184445
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SLC39A8,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000138821
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PURG,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000172733
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MICB,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000204516
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MPDU1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000129255
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PSKH1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000159792
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,KCNH2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000055118
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,BPTF,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000171634
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CCDC18,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000122483
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PDIA3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000167004
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GCKR,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000084734
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TTC36,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000172425
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TTC21A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168026
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NAALADL1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168060
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,COASY,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000068120
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PRPF6,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000101161
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TMEM18,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000151353
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MLXIPL,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000009950
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MAP3K11,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000173327
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,LPA,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000198670
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,R3HCC1L,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000166024
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CERS2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000143418
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TDRD15,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000218819
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SAE1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000142230
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SHBG,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000129214
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ZNF652,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000198740
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DOCK7,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000116641
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,FTO,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000140718
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CCDC121,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000176714
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,INO80E,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000169592
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,KMT2A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000118058
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,LPL,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000175445
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ARL2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000213465
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,LTBP3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168056
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SEZ6L2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000174938
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SAT2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000141504
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TM7SF2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149809
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,EDC4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000038358
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HCAR3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000255398
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,C1QTNF4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000172247
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HCAR1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000196917
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HCAR2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000182782
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,COBLL1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000082438
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TSNAXIP1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000102904
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SAC3D1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000168061
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CYB5B,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000103018
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,DR1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000117505
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SETDB1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000143379
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,BDNF,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000176697
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CBX3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000122565
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,GALNT2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000143641
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,R3HDML,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000101074
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,APOA5,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000110243
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,APOA4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000110244
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,ARAP2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000047365
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,HMGA1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000137309
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NPC1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000141458
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SENP3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000161956
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,G6PC2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000152254
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MSL2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000174579
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NT5C1A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000116981
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TSGA13,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000213265
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,PCCB,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000114054
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CDK5,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000164885
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,MFAP1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000140259
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,APOA1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000118137
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,SP5,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000204335
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TMEM219,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149932
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,CFAP36,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000163001
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,NDUFS3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000213619
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,BUD13,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000137656
ABDOMINAL OBESITY-METABOLIC SYNDROME,obesity,TMBIM6,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000139644
